"","logSFR_total","ID","logM_total","M_total","sSFR","logSFR_pred","logSFR_pred_sigma","t_sf_up","t_sf_sigma_up","tau_up","tau_sigma_up","A_up","A_sigma_up","x_up","x_sigma_up","diff","flag"
"168",-2.82298748962811,176,6.38381385238372,2419991.56586643,6.21153101406496e-10,-2.84086831939394,0.099705328745163,3.8336637030303,0.877947408371767,11.53115294,5.18675997648042,84166999.1257576,66568526.6274629,0.440929523272727,0.298512822162115,-0.0178808297658284,"Keep"
"169",-2.22110792537993,177,8.34420013427734,220902247.39404,2.72077068943378e-11,-2.19930274727273,0.101323476338452,10.7377136351515,2.19527566507618,2.43051956030303,0.695734987103144,307061152.212121,9583491.41871332,4.54929949242424,0.526589404021728,0.0218051781072011,"Keep"
"170",-1.7930430007158,178,7.94381385238372,87864583.0294836,1.83291846725875e-10,-1.79049548363636,0.0896170700551208,9.94747849878788,2.0795965678258,11.88057309,4.93975944814463,585806252.363636,313251459.091826,1.01126476475758,0.48300871372623,0.00254751707943535,"Keep"
"171",-4.95907785271541,179,5.19381385238372,156247.778872986,7.03247658609308e-11,-4.9153297430303,0.106346495434202,10.9364547790909,2.2770895572706,4.52760283030303,2.12139356622978,294125.431909091,90453.9129190969,2.71406859424242,0.703986140539894,0.0437481096851089,"Keep"
"172",-2.51500010490417,180,6.55849981307983,3618260.3500262,8.44306401355247e-10,-2.53330139757576,0.0991833380779337,2.91597853939394,0.661294824999038,11.3655564872727,5.22104657397563,206982192.211818,173271617.540494,0.350004850093939,0.256389169558512,-0.0183012926715826,"Keep"
"173",-4.835,181,6.46381385238372,2909469.79171532,5.02557950118697e-12,-4.82120014242424,0.0992492984403831,11.1154624330303,1.75227680510716,1.59230787727273,0.305263261391578,3810659.78878788,30656.696037877,7.03486944545455,0.381239810851506,0.0137998575757567,"Keep"
"174",-2.00300002098083,182,8.66381385238372,461119886.656086,2.15370455532756e-11,-1.98260298181818,0.102024525343658,10.7424748136364,2.14894932609437,2.23243839818182,0.606614581570052,628959687.454545,14018417.5466106,4.92912376393939,0.504198408170897,0.0203970391626531,"Keep"
"175",-2.378,183,7.62381385238372,42054633.4872919,9.95832160193406e-11,-2.31890587484848,0.0998958786221948,11.264718790303,2.12619093657465,7.59801672666667,4.09131340652071,129565602.727273,71440787.4126485,1.83117127660606,0.717715505333874,0.0590941251515149,"Keep"
"176",-0.583999991416931,184,9.0172004699707,1040400302.91737,2.50495275154869e-10,-0.595885326909091,0.0991633959900309,8.13157149242424,1.87620526237433,12.0577547909091,5.02905995026736,9960211132.72727,6040512544.16039,0.824364130666667,0.42776555673365,-0.0118853354921598,"Keep"
"177",-2.05200997785657,185,8.34381385238372,220705853.922007,4.01953828690494e-11,-2.02542641151515,0.10237430769558,10.7183141848485,2.25307529712038,2.8918577469697,0.930199485205904,323970586.878788,20128012.2932195,3.87435071606061,0.579980159674199,0.0265835663414178,"Keep"
"178",-2.35199999809265,186,8.36299991607666,230674674.296283,1.92752529413247e-11,-2.33327644636364,0.102324228981244,10.7608608030303,2.11196356442565,2.15295714575758,0.564592850860976,312488831.666667,5960969.00074124,5.10647940090909,0.490133266525835,0.018723551729015,"Keep"
"179",-1.89557887136899,187,8.46381385238372,290946979.171532,4.37126641562675e-11,-1.86801077969697,0.10351347172648,10.7377166757576,2.27904015757825,3.03834829393939,1.0223861058193,435306153.393939,33731436.8394461,3.71926096848485,0.604496715338513,0.0275680916720193,"Keep"
"180",-4.08787111729402,188,8.33381385238372,215681975.335421,3.7871720054879e-13,-4.0752803630303,0.0998969931666121,12.2169308045455,0.965816724277859,1.19111175060606,0.107614154915452,280483644.636364,2169538.46421795,10.2705025393939,0.291630128426527,0.0125907542637167,"Keep"
"181",-5.178,189,5.87381385238372,747848.888271846,8.87536346996129e-12,-5.16349948878788,0.101016700544869,10.9296248009091,1.92674066907568,1.76772907484848,0.390337046236381,986815.891727273,9264.44794661028,6.25612140121212,0.422773085998096,0.0145005112121206,"Keep"
"182",-3.778,190,6.16381385238372,1458189.11623192,1.14336830112912e-10,-3.72426657848485,0.0927476048138948,11.2370538133333,2.10736397424724,9.04953860060606,4.60487410285379,5575840.84515151,3096266.8805988,1.55194646554545,0.677448329394193,0.0537334215151515,"Keep"
"183",-5.02898967323408,191,6.29381385238372,1967042.99359598,4.7555031576544e-12,-5.01614320151515,0.099650265010333,11.1302950881818,1.73570371557258,1.57666351545455,0.298351090969213,2575087.24121212,20467.4068223055,7.11213761787879,0.379020165895743,0.0128464717189276,"Keep"
"184",-1.181,192,8.09239959716797,123708516.002418,5.3284439628347e-10,-1.1971244570303,0.099952443978445,4.37292833151515,1.00005437134636,11.6385868354545,5.14372912949332,3419937204.66667,2626915652.40732,0.489531402121212,0.315560626437374,-0.016124457030303,"Keep"
"185",-3.45057650422174,193,6.09381385238372,1241120.22371769,2.85502321123474e-10,-3.46407058333333,0.0984390320943991,7.34953808242424,1.69723978702382,12.0011230666667,5.06727496799324,13984122.5,8782252.41245616,0.755748801787879,0.404748909011524,-0.0134940791115921,"Keep"
"186",-3.79801117500875,194,7.07381385238372,11852606.1201166,1.34330605579032e-11,-3.78187273757576,0.100976587877165,10.822887100303,2.02769990708967,1.94348538090909,0.468549818048878,15802756.9393939,198546.901916653,5.65762422515152,0.452121366413621,0.0161384374329914,"Keep"
"187",-5.05698967323408,195,5.79381385238372,622033.611523931,1.40992650347959e-11,-5.04087124121212,0.102168030466721,10.8038069615152,2.04637521041447,1.96592990969697,0.482018108701664,830763.963484849,10987.2402673279,5.58801424030303,0.460814315012203,0.0161184320219583,"Keep"
"188",-1.26999998092651,196,9.11620044708252,1306773885.83185,4.10960018239065e-11,-1.24325706066667,0.102239166333749,10.7017057269697,2.28398184828404,2.92175321272727,0.960879270521371,1926669037.27273,129154513.438239,3.83845273727273,0.590418483934702,0.026742920259847,"Keep"
"189",-3.67799997329712,197,7.33381385238372,21568197.5335421,9.73164312601469e-12,-3.66285226,0.100503413656966,10.9059551821212,1.95030465783223,1.80317344151515,0.405584875935617,28510212.269697,282952.235603501,6.12407779424242,0.426294205034035,0.0151477132971189,"Keep"
"190",-2.06699991226196,198,8.17381385238372,149215470.406019,5.74362709202226e-11,-2.03153313818182,0.10373882554548,10.8141537869697,2.29629848842726,3.67507864636364,1.40710464858432,244596861.878788,36311460.3128855,3.1711885969697,0.648947003195961,0.0354667740801449,"Keep"
"191",-1.328,199,8.64381385238372,440366073.023608,1.0670533844237e-10,-1.27058432272727,0.096794888381683,11.2721926548485,2.11538437786424,8.3443970269697,4.36930615163699,1516042735.27273,840202242.738142,1.68284848551515,0.704104262684476,0.0574156772727272,"Keep"
"192",-2.336,200,7.85381385238372,71419014.3763987,6.45931029136168e-11,-2.29785793242424,0.103734054916023,10.8831734184848,2.29157706652864,4.09383180363636,1.72113893239769,124952221.430303,27076520.9576281,2.91957737618182,0.676335511997023,0.0381420675757576,"Keep"
"193",-5.22,201,5.95381385238372,899112.120837412,6.70171797387349e-12,-5.20495904181818,0.0988986124329606,10.9910238006061,1.86380158918888,1.66995137818182,0.349305214280501,1181242.61242424,9987.90819515979,6.64640156212121,0.40150102474165,0.0150409581818174,"Keep"
"194",-3.806,202,7.25381385238372,17939645.3163863,8.71336983018919e-12,-3.78956947787879,0.099094266117348,10.9530696184848,1.91737603160578,1.76608779727273,0.386232864429853,23666939.3545455,219994.783814551,6.27313142787879,0.415101545587286,0.0164305221212122,"Keep"
"195",-1.37199997901917,203,9.2480001449585,1770109549.1432,2.39883223422688e-11,-1.35208666669697,0.102399822431871,10.7403083784848,2.18089602174188,2.31685079060606,0.64577366250319,2432905702.12121,62801350.4325823,4.75989385939394,0.516831913769175,0.0199133123221953,"Keep"
"196",-2.434,204,8.21109962463379,162592168.997428,2.26412487091156e-11,-2.41483752575758,0.100716443629702,10.7528488084848,2.13887674132213,2.27064902363636,0.615989759560499,222489896.333333,5223042.74923737,4.85241843606061,0.501990983106895,0.0191624742424241,"Keep"
"197",-2.16680887393033,205,8.64381385238372,440366073.023608,1.54659739266401e-11,-2.14970407848485,0.1010718773506,10.7883937318182,2.07027254975651,2.01677263121212,0.506059892462327,590236741.515152,8618438.02690549,5.44711974151515,0.468975904863192,0.0171047954454808,"Keep"
"198",-0.542999982833862,206,9.89150047302246,7789336629.47867,3.67705007417196e-11,-0.517624496,0.101680117045913,10.7011332975758,2.25443841445442,2.76050791121212,0.867352931375921,11250416009.0909,595782315.145884,4.03694741151515,0.569665909458696,0.0253754868338623,"Keep"
"199",-2.35449443529269,207,7.97381385238372,94148596.9627445,4.69560668588987e-11,-2.32451608787879,0.102355702730889,10.71755347,2.29947902263697,3.15990155181818,1.09279922074902,143331208.363636,12451348.3419204,3.58532949575758,0.61255904778184,0.0299783474139006,"Keep"
"200",-3.638,208,7.09381385238372,12411202.2371769,1.85432625577134e-11,-3.62035208848485,0.0995856568926318,10.7601793960606,2.125410478419,2.12460977757576,0.55633867110208,16772090.4060606,297615.770542217,5.17132421363636,0.482505313251471,0.0176479115151515,"Keep"
"201",-1.95970013475635,209,8.00381385238372,100882039.206615,1.08764210783412e-10,-1.90247944090909,0.0946778334449421,11.2561024493939,2.11980095304397,8.54771304606061,4.45823306874787,357985389.69697,198795778.783759,1.64400952221212,0.697376683956943,0.0572206938472604,"Keep"
"202",0.219999998807907,210,10.7845001220703,60883571689.126,2.72583696527544e-11,0.242052903606479,0.100932739510007,10.7201514069697,2.21250737428212,2.42855654878788,0.703118339572613,84635224163.6364,2682030212.98337,4.54843752515152,0.529562960257311,0.0220529047985717,"Keep"
"203",-2.21751836640294,212,7.56381385238372,36628054.556379,1.65450384665144e-10,-2.20389573363636,0.0864527617790898,10.4147698393939,2.06971360391213,11.6402510675758,4.92941236759443,220231443.209091,115271084.72658,1.08283966266667,0.506720978755397,0.0136226327665789,"Keep"
"204",-2.38537586229759,213,7.55381385238372,35794298.2436936,1.15029778976475e-10,-2.33072822393939,0.0922703101167786,11.2393830693939,2.08483573412871,9.16130160454546,4.6428409504895,139096761.942424,77348108.5454965,1.53208641136364,0.670365361779028,0.0546476383581989,"Keep"
"205",-1.678,214,9.52381385238372,3340518277.99372,6.28327615343606e-12,-1.66439795212121,0.101671471453851,11.0424818581818,1.82216889641994,1.65476847909091,0.335636091376811,4385212803.33333,36898707.2429209,6.73427195212121,0.399944151050414,0.0136020478787877,"Keep"
"206",-1.52907785271541,215,8.72381385238372,529436467.808418,5.58609471237115e-11,-1.49454265272727,0.103747905600722,10.8155016351515,2.28598269224236,3.60177760484848,1.35567838151166,857896506.545455,118728665.057881,3.22685286581818,0.645955999201273,0.0345351999881394,"Keep"
"207",-2.476,216,7.60381385238372,40161863.1882126,8.32120358709352e-11,-2.42264305939394,0.106434428397683,11.0756541827273,2.25916095807126,5.72393394666667,3.04669848196981,92323396.9030303,42207841.5838379,2.29249282469697,0.745033205122741,0.0533569406060606,"Keep"
"208",-4.64059638221272,217,6.94381385238372,8786458.30294838,2.60369293951195e-12,-4.6293738530303,0.101003332611113,11.3616898266667,1.55882954864561,1.44483541454545,0.235260810724492,11460639.7636364,88715.931803248,7.90261704848485,0.352386518582804,0.0112225291824126,"Keep"
"209",-2.42347985282551,218,7.85381385238372,71419014.3763987,5.2808799498354e-11,-2.39081256939394,0.103300423931693,10.8139920984848,2.28297794272375,3.45475288454545,1.25705241442597,113146989.348485,13605490.8188943,3.34081366942424,0.630341971720348,0.0326672834315671,"Keep"
"210",-2.35,219,7.45381385238372,28432421.7371076,1.57103603865016e-10,-2.33106837939394,0.0843711781373219,10.6108582242424,2.07065465943722,11.4124533251515,4.93322004345241,160966409.20303,83426692.7312728,1.13216871018182,0.532752002905135,0.0189316206060606,"Keep"
"211",-2.37299990653992,220,7.81769990921021,65720356.2897863,6.4461466908278e-11,-2.33336219424242,0.105862826175566,10.8721877912121,2.29026659805366,4.10205987969697,1.76366173751857,115375488.287879,26989461.2594378,2.91843786512121,0.682545770186824,0.0396377122974929,"Keep"
"212",0.421999990940094,221,10.5663995742798,36846782795.4516,7.17134170672914e-11,0.467064375439394,0.106692051134801,10.96831236,2.28951874555001,4.65189508060606,2.21016760199071,70706370345.4545,23048909805.4376,2.662829913,0.70949725622479,0.0450643844992999,"Keep"
"213",-2.43207785271541,222,7.20381385238372,15988725.718016,2.31264139443387e-10,-2.44300688727273,0.0960056620786711,8.63301228818182,1.95052962056281,12.0763263093939,4.98835977820456,138107681.654545,79219809.3753841,0.867893343,0.437407960354507,-0.0109290345573152,"Keep"
"214",-0.426999986171722,223,9.83390045166016,6821823073.97823,5.48402672023362e-11,-0.392642110733697,0.103253482663824,10.7933421236364,2.30516593228102,3.54220782454545,1.32899621358655,10963545141.5152,1513217513.67931,3.26748950193939,0.640806746042423,0.0343578754380254,"Keep"
"215",-1.73031870746442,224,7.71381385238372,51738502.2473758,3.59639545503781e-10,-1.74561328,0.0989829281713009,6.10221831484848,1.40204163991908,11.863915790303,5.10332570561773,795786905.857576,543222231.552776,0.647025239909091,0.372013339226541,-0.0152945725355764,"Keep"
"216",-0.830999970436096,225,9.3612003326416,2297208066.6711,6.42391368523584e-11,-0.791711322878788,0.104332215281395,10.8992492678788,2.27489109989131,4.09271490969697,1.70520316608284,4015552733.63636,856670612.991864,2.92173049987879,0.675742642923992,0.0392886475573083,"Keep"
"217",-2.59981895325758,226,7.10381385238372,12700296.2750824,1.97864186737328e-10,-2.60197716909091,0.0923900011018902,9.53276922606061,2.05319233318453,12.04145156,4.97092502285742,92638326.7575758,50613707.0501369,0.956301482484848,0.464901830365941,-0.00215821583333087,"Keep"
"218",-2.43855648889318,227,7.62381385238372,42054633.4872919,8.66222895815743e-11,-2.38456622969697,0.104838955636226,11.0989091551515,2.23272662493557,6.02367143272727,3.23322819194877,101545245.193939,48571577.7295449,2.19912577615152,0.738545410563991,0.05399025919621,"Keep"
"219",-0.915,228,9.65960025787354,4566676608.07637,2.66317522571116e-11,-0.893193945878788,0.100705209191777,10.7149528175758,2.19948630197261,2.40481799424242,0.690476460156638,6334007091.51515,193046510.972155,4.58781539757576,0.526710219577054,0.0218060541212121,"Keep"
"220",-2.27799657306442,229,8.74381385238372,554388039.821425,9.51019834194364e-12,-2.2620831130303,0.100608498403563,10.9197273418182,1.93690143959892,1.79659348878788,0.400675693132031,732575700.121212,7171550.71836799,6.15290021787879,0.425209598541017,0.0159134600341182,"Keep"
"221",-1.027,230,7.75821378143035,57307805.9203156,1.63978239172389e-09,-1.05345278530303,0.0933152400439688,1.60413109181818,0.345314335800633,11.0804122369697,5.28248789415949,10059547422.5758,8864048660.36709,0.208010583872727,0.171953007619144,-0.0264527853030303,"Keep"
"222",-1.63231870746442,231,8.33381385238372,215681975.335421,1.0811039152269e-10,-1.57592931121212,0.0952605008590825,11.2400964460606,2.10861460180628,8.41284332636364,4.408120173196,752193235.575758,418312119.292636,1.66519235066667,0.697770218489414,0.0563893962523023,"Keep"
"223",-6.711,232,5.06381385238372,115828.078659066,1.67952374255359e-12,-6.69940204060606,0.0996345639378035,11.5587564863636,1.42810505239342,1.37201391151515,0.198668747754086,150899.872121212,1163.20252186039,8.45558334939394,0.331640582535548,0.0115979593939386,"Keep"
"224",-0.796999990940094,233,9.55959987640381,3627436982.42943,4.39946769098625e-11,-0.769429910909091,0.102248915296619,10.7021682457576,2.29657074747554,3.03212357727273,1.02715496137864,5428994600.90909,420635564.293105,3.71486810181818,0.60130036512986,0.027570080031003,"Keep"
"225",-2.08098748962811,234,6.30301406295501,2009157.8703989,4.13046025366676e-09,-2.33466229151515,0.035553582513664,1.09094743757576,0.0879649442266176,12.3576761566667,4.75833872520111,820555955.626061,538051012.350505,0.111956780315152,0.0761551005653824,-0.253674801887041,"Keep"
"226",-6.83,235,3.61381385238372,4109.73531574363,3.59903564227609e-11,-6.80590921181818,0.100817838980593,10.6595893951515,2.28052820129632,2.7158007069697,0.8607235820625,5910.09805090909,302.140044124931,4.08692544636364,0.569021683422485,0.0240907881818178,"Keep"
"227",-2.02300000190735,236,7.59471394927703,39329094.6633659,2.41149323993728e-10,-2.03418104212121,0.0974774261535943,8.36041765242424,1.90083420528617,12.0711808078788,5.0226248903359,358486639.793939,209716481.348514,0.844567665969697,0.433167174894278,-0.0111810402138635,"Keep"
"228",-2.126,237,8.08381385238372,121286887.829793,6.16859343906237e-11,-2.08923280424242,0.104432024074957,10.8653075154545,2.2831625637294,3.92253473333333,1.58939819133845,206510230.454545,39453484.8443331,3.01844001515152,0.667187467143926,0.0367671957575757,"Keep"
"229",-1.93820692284213,238,5.94341399581633,877837.23006293,1.31334577509487e-08,-2.66680697818182,0.0150832107568879,1.03185270969697,0.0319762042753475,13.7545836187879,4.2043783686487,466016177.709091,242768836.150161,0.0862140699,0.0415824191026707,-0.728600055339688,"Keep"
"230",-3.20396370011011,239,5.54381385238372,349795.205417306,1.78740285587608e-09,-3.23609048787879,0.0899592910587209,1.49641224121212,0.313660906175081,11.1193550648485,5.28608327061666,70626167.4775758,61717410.9997209,0.193860370421212,0.161725334480048,-0.0321267877686737,"Keep"
"231",-3.057,240,7.31381385238372,20597468.7383786,4.25780872534861e-11,-3.02963395060606,0.10093641556371,10.7170811909091,2.26731042782331,2.97978884484849,0.980300137725377,30591109.7,2164947.43249003,3.77076384,0.584655542678665,0.0273660493939394,"Keep"
"232",-2.44779012582606,241,7.10381385238372,12700296.2750824,2.80799300631526e-10,-2.46199432454545,0.10023389392069,7.47592368272727,1.73937384074639,12.0667916275758,5.03692766960014,140634355.845455,88092775.3765039,0.760147038090909,0.403648837864514,-0.0142041987193915,"Keep"
"233",-3.14145950786716,242,6.81381385238372,6513491.52473911,1.10847688122298e-10,-3.08498691969697,0.094299442944678,11.2629337987879,2.09814788790871,8.75726634606061,4.50937006457789,23837227.2927273,13248632.8827615,1.60280167184848,0.683964628991723,0.0564725881701942,"Keep"
"234",-1.93960370518063,243,8.04381385238372,110614956.372516,1.0389208027922e-10,-1.88135954787879,0.0970856716175302,11.2421431027273,2.1248044657173,7.99320317666667,4.23846244708233,361921727.515152,198456267.116209,1.74558682927273,0.709761286736107,0.058244157301842,"Keep"
"235",-2.27776641089577,244,7.64381385238372,44036607.3023608,1.19789771562369e-10,-2.22732125333333,0.0897651500506512,11.2173603733333,2.06958530913207,9.53453734151515,4.70023826429866,180532013.357576,98829447.9685841,1.46507046769697,0.651626172578722,0.0504451575624318,"Keep"
"236",-5.976,246,4.34381385238372,22070.5853922007,4.78835287072684e-11,-5.94623068363636,0.102031622382288,10.7586756081818,2.28116526891532,3.21170311515151,1.10521520654025,33797.2197454545,3016.81790494496,3.54294186757576,0.613099108592151,0.0297693163636357,"Keep"
"237",-2.37406804745879,247,7.47381385238372,29772400.4911483,1.41944346650954e-10,-2.34245042545455,0.0844800012679782,10.9365309339394,2.05185535041878,10.9217134560606,4.89713962911633,151758297.018182,79666072.326922,1.22939386112121,0.570960470267808,0.0316176220042461,"Keep"
"238",-1.91083297441341,248,7.80381385238372,63652263.5635527,1.92909303585312e-10,-1.91292439393939,0.0914319515757646,9.69124383090909,2.05763502680133,11.9899006054545,4.96541867437491,449330627.569697,243947055.718731,0.976778298666667,0.472493452870431,-0.00209141952598513,"Keep"
"239",-2.5065950413687,249,7.45381385238372,28432421.7371076,1.09544633387319e-10,-2.45062791757576,0.0937916723169109,11.2429170721212,2.11785099124057,8.54178499878788,4.43033634619238,100931234.033333,55908042.533307,1.63790003427273,0.689102728093695,0.0559671237929424,"Keep"
"240",-5.95099658744406,250,6.01381385238372,1032318.83767122,1.08440012800173e-12,-5.93834138454545,0.0998813052744141,11.7465847469697,1.2944826729009,1.30931575424242,0.16750853909276,1343714.50363636,10324.7023922903,8.99622194030303,0.317928934732181,0.0126552028986007,"Keep"
"241",-2.43423857674105,251,8.10381385238372,127002962.750823,2.89699383419085e-11,-2.41195173090909,0.100898402992145,10.6937247469697,2.22779869289061,2.4793014769697,0.731711686108605,177597542.121212,6212363.76563998,4.45199776515152,0.535259160819428,0.0222868458319572,"Keep"
"242",-2.7221767307074,252,6.86381385238372,7308257.69269672,2.59423561292685e-10,-2.73456593878788,0.0983833707762435,7.93444182,1.8209248370388,12.1084126690909,5.0144243919514,73341126.0121212,44273216.2179646,0.798953135848485,0.413711860832387,-0.0123892080804784,"Keep"
"243",-2.86710305137356,253,6.97381385238372,9414859.69627443,1.44239130675187e-10,-2.83687074545455,0.0840361664196972,10.8820435236364,2.06211229271454,11.0141540554545,4.90761931116069,48851133.669697,25487868.4294791,1.21158344724242,0.565062854146549,0.0302323059190166,"Keep"
"244",-2.25521659325925,254,7.64381385238372,44036607.3023608,1.26173907893295e-10,-2.20936411181818,0.0873896916007703,11.1559749660606,2.06250531370968,10.0104084587879,4.78486203827251,193672218.981818,103791046.869233,1.3822525500303,0.624347231903979,0.0458524814410657,"Keep"
"245",-5.752,255,4.50381385238372,31901.701889531,5.54863487987865e-11,-5.71823309606061,0.102778033204908,10.8194733848485,2.27070261539349,3.57879245545455,1.33553952416256,51503.7686121212,7037.0055135471,3.24203683490909,0.637444427079559,0.0337669039393935,"Keep"
"246",-2.27483297441341,256,7.84381385238372,69793319.1325948,7.60944834374829e-11,-2.22638873909091,0.106510818674134,10.9960194306061,2.25834734882623,5.01245369424242,2.51175010428107,142559217.709091,54369223.5989478,2.51935287578788,0.720357957783941,0.0484442353225001,"Keep"
"247",-2.43944641162205,257,8.00381385238372,100882039.206615,3.60362620180823e-11,-2.41430962939394,0.101553280166274,10.7224047554545,2.251053532053,2.74053246393939,0.852813636436786,145261067.121212,7355276.28507211,4.06912661151515,0.563256085913246,0.0251367822281074,"Keep"
"248",-3.5028174854492,258,6.69381385238372,4940988.60580974,6.35870478009871e-11,-3.4631571130303,0.105707215271958,10.8748344030303,2.27726791742594,4.05565340575758,1.71956714644232,8603166.68787879,1934807.45681255,2.94390859827273,0.678201826444606,0.0396603724188993,"Keep"
"249",-3.113,259,7.42381385238372,26534679.8682295,2.90526764555938e-11,-3.09105812969697,0.101003308712401,10.7010413527273,2.22045466318283,2.48358210848485,0.730062411835642,37118432.2272727,1301771.82578839,4.44714158606061,0.535807228854514,0.0219418703030301,"Keep"
"250",-1.622,260,8.55381385238372,357942982.436937,6.67092637675574e-11,-1.58057347636364,0.106559670730651,10.9157251536364,2.28561997699891,4.26802472515152,1.87522944970605,644521843.393939,163702332.126263,2.83430039642424,0.691508727513206,0.0414265236363636,"Keep"
"251",-1.36171237130648,261,9.33381385238372,2156819753.35421,2.01592224101178e-11,-1.34347425284848,0.100308499313287,10.7651022460606,2.11846581513366,2.18413508090909,0.576303226070778,2928692533.63636,58454399.1884291,5.03757201545455,0.486685651339706,0.0182381184579983,"Keep"
"252",-5.045,262,7.47381385238372,29772400.4911483,3.028211104019e-13,-5.03211168212121,0.101499710234861,12.3312794575758,0.899846322865644,1.17191541030303,0.0972461297066721,38713696.1,297640.626300511,10.5343539666667,0.290807333036878,0.0128883178787866,"Keep"
"253",-1.93,263,8.12381385238372,132988427.983433,8.83458487896328e-11,-1.87569155606061,0.104419137050548,11.1097718475758,2.23281358789643,6.21201779484849,3.3912516639282,331496207.242424,166097449.12492,2.15268252518182,0.742916830824247,0.0543084439393937,"Keep"
"254",-2.54701321739374,264,7.19381385238372,15624777.8872986,1.81623872064241e-10,-2.54380884575758,0.0887499653730515,10.0104396027273,2.0639529148136,11.925264690303,4.94865125745879,103598651.054545,54752994.430407,1.01321264990909,0.484127934277088,0.00320437163616383,"Keep"
"255",-2.96998748962811,266,5.89381385238372,783093.920537578,1.3683546046961e-09,-2.99059122757576,0.0975047290897505,1.87837314030303,0.417602294608426,11.1183369006061,5.28463233811142,102363132.867879,92156367.1408771,0.240854981506061,0.194052514566406,-0.0206037379476469,"Keep"
"256",-2.252,267,7.3422999382019,21993783.1213539,2.54507193422145e-10,-2.26489919030303,0.0984990052198951,8.05164315727273,1.85288742047582,12.0940694136364,5.03008289233942,214672296.554545,128630555.030006,0.814191789363636,0.423713978035422,-0.0128991903030307,"Keep"
"257",-2.357,268,8.18239974975586,152194777.394427,2.88802035761525e-11,-2.33446414818182,0.100828493818963,10.7044256178788,2.20978815037769,2.47962865848485,0.724197973446271,212781752.272727,7288873.01264977,4.45378648363636,0.533901839383122,0.0225358518181817,"Keep"
"258",-2.434,269,6.20559978485107,1605461.09145742,2.29297972776374e-09,-2.50266990090909,0.0711217655637175,1.27472911545455,0.212833551320506,11.4057273784848,5.22056708741112,449754362.387879,361608041.684375,0.158143707175758,0.130445310087193,-0.0686699009090912,"Keep"
"259",-2.89803653310241,270,7.21381385238372,16361150.9827448,7.72946819528936e-11,-2.84980034454545,0.105978103189082,11.0261599521212,2.25104727020718,5.1268667969697,2.58610916152336,34011149.7484848,13297847.7803194,2.48150483393939,0.726558947520762,0.0482361885569511,"Keep"
"260",-3.701,271,5.98381385238372,963415.995050415,2.06626561030162e-10,-3.70604297181818,0.0940443552370782,9.29773034545454,2.0235806740256,12.0916058772727,4.97113152269812,7375439.87393939,4077868.7720068,0.92787955530303,0.452391701552219,-0.00504297181818236,"Keep"
"261",-2.868,272,6.60381385238372,4016186.31882126,3.37431907977013e-10,-2.8827250769697,0.0989717031024555,6.42040806666667,1.49674776254902,11.8584874512121,5.11528074323165,56248378.1275758,37757208.5373764,0.680155328363636,0.3867076780221,-0.0147250769696972,"Keep"
"262",-2.539,273,7.07381385238372,11852606.1201166,2.43885593857652e-10,-2.55041060333333,0.0986318006354924,8.31050851848485,1.89568444719548,12.104976429697,4.973678966695,110065201.309091,65319374.6621614,0.832752000909091,0.423255419056194,-0.0114106033333337,"Keep"
"263",-4.07528398384345,274,5.48381385238372,304658.887859682,2.7599560336691e-10,-4.08871242454545,0.0988826839159156,7.56464066939394,1.74004045939927,12.0375847521212,5.00348382266963,3287847.22618182,2031870.51571952,0.768461654727273,0.403532886436711,-0.013428440702004,"Keep"
"264",-1.90799999237061,275,8.15089988708496,141546745.090431,8.73172642978957e-11,-1.85306548939394,0.103685297219673,11.0979634278788,2.22606571203951,6.09654684181818,3.28295146501899,346173985.909091,169016727.480702,2.17730496924242,0.736040870146763,0.0549345029766661,"Keep"
"265",-4.46451449217827,276,5.87381385238372,747848.888271846,4.58850971382498e-11,-4.43536767939394,0.101925204749135,10.7110251369697,2.28417460194903,3.11170613060606,1.06527207833313,1131384.61936364,94517.265988381,3.63114420575758,0.605373103543068,0.0291468127843331,"Keep"
"266",-3.69988237564085,277,5.48381385238372,304658.887859682,6.55094226600123e-10,-3.71715995939394,0.0993436871557864,3.65582109333333,0.838224773874777,11.5108113542424,5.18478149641578,11515435.4472424,9169648.72672497,0.421706404636364,0.286873673429095,-0.0172775837530899,"Keep"
"267",-2.61999988555908,278,6.99381385238372,9858568.36386279,2.43324736675662e-10,-2.63004961848485,0.0967660897939617,8.29117109030303,1.8700142197125,12.0516250436364,4.97377650635212,90934167.0030303,53495617.0547525,0.835087047,0.424051640173953,-0.0100497329257663,"Keep"
"268",-6.977,279,4.15381385238372,14249.9667957449,7.39922353156716e-12,-6.96168922787879,0.101630539759008,11.0126018418182,1.86229569910252,1.71119884969697,0.359134656633343,18749.9728424242,164.445129566804,6.50203976545455,0.411450453451005,0.0153107721212109,"Keep"
"269",-3.72564748076376,280,6.42381385238372,2653467.98682295,7.08824412914878e-11,-3.68192183727273,0.105764748914724,10.9621775124242,2.28336757202397,4.57909753454545,2.14775922321259,5028901.45121212,1565194.92066587,2.69369302051515,0.703894007655538,0.0437256434910349,"Keep"
"270",-2.97621659325925,281,6.54381385238372,3497952.05417306,3.01974001808266e-10,-2.9904775730303,0.0991460305251793,7.02494799151515,1.63369901129291,11.9248820675758,5.07136125867351,42211186.2678788,27112813.6669934,0.732395168484849,0.40413395808578,-0.014260979771056,"Keep"
