col1_1,logSFR_total_1,ID_1,logM_total_1,M_total_1,sSFR_1,logSFR_pred_1,logSFR_pred_sigma_1,t_sf_up,t_sf_sigma_up,tau_up,tau_sigma_up,A_up,A_sigma_up,x_up,x_sigma_up,diff_1,flag_1,col1_2,logSFR_total_2,ID_2,logM_total_2,M_total_2,sSFR_2,logSFR_pred_2,logSFR_pred_sigma_2,t_sf_np,t_sf_sigma_np,tau_np,tau_sigma_np,A_np,A_sigma_np,x_np,x_sigma_np,diff_2,flag_2,logM_total_3,sSFR_3,ID_3,x_n,tau_n,A_n,Name,Ra_1,Dec_1,a26_1,b/a,AB,Kmag,f_Kmag,W50,TType,Tdw1,Tdw2,RVel,Dis,f_Dis,A26_1a,inc,Vm,AB_int,SBB,logKLum,logM26,l_logMHI,logMHI,VLG,Theta1,MD,Theta5,Thetaj,l_mag_B,mag_B,e_mag_B,l_mag_FUV,mag_FUV,e_mag_FUV,l_mag_HI,mag_HI,e_mag_HI,l_mag_Ha,mag_Ha,e_mag_Ha,cz,e_cz,e_W50,r_W50,DM,e_DM,BMag,l_SFRHa,logSFRHa,l_PHa,PHa,l_FHa,FHa,l_SFRFUV,logSFRFUV,l_PFUV,PFUV,l_FFUV,FFUV,KLum,M26,MHI,SFRHa,SFRFUV,SFR_UNGC,logSFR_UNGC,SFR_UNGC_Gyr,logSFR_UNGC_Gyr,StellarMass,logStellarMass,PGC,OBJNAME,ID_NED,ID_NEDD,ID_IRAS,ID_2MASS,SDSS_PHOTID,SDSS_SPECID,RA_2,DEC_2,F_ASTROM,R1,R2,PA,RSOURCE,RFLAG,T,E_T,INCL,V,E_V,V_VIR,E_V_VIR,NDIST,EDIST,D,E_D,D_LO68,D_HI68,D_LO95,D_HI95,DMETHOD,UT,BT,VT,IT,E_UT,E_BT,E_VT,E_IT,AG,AI,S12,S25,S60,S100,Q12,Q25,Q60,Q100,WF1,WF2,WF3,WF4,E_WF1,E_WF2,E_WF3,E_WF4,WFPOINT,WFTREAT,J,H,K,E_J,E_H,E_K,FLAG_2MASS,U,G,R,I,Z,E_U,E_G,E_R,E_I,E_Z,logL_TIR,logL_FIR,logL_60u,logL_12u,logL_22u,logL_K,ML_RATIO,logSFR_TIR,logSFR_FIR,logSFR_60u,logSFR_12u,logSFR_22u,logSFR_HEC,FLAG_SFR_HEC,logM_HEC,logSFR_GSW,logM_GSW,MIN_SNR,METAL,FLAG_METAL,CLASS_SP,AGN_S17,AGN_HEC,Separation,merge_D,merge_V,merge_T,merge_logKLum,merge_Kmag,merge_Bmag,logSFR_total,SFR_total,logM_total,M_total,sSFR,logsSFR,M_ratio,logM_ratio,ID,gr,bv,bu,MB,MR
379,0.256000012159348,462,10.5277996063232,3.37131712271494E10,5.34811091840674E-11,0.289272692884515,0.104130323875188,10.7473234824242,2.31390005249658,3.46003750333333,1.29566790409584,5.36175190121212E10,6.83480884164821E9,3.32721081754545,0.642275618010758,0.0332726807251676,Keep,379,0.256000012159348,462,10.5277996063232,3.37131712271494E10,5.34811091840674E-11,0.285040116907364,0.093443809717533,11.7060355993939,1.49458514095462,3.78625532666667,0.780280624133264,5.3970478369697E10,3.97801657130414E9,3.16495676272727,0.424094685919237,0.0290401047480161,Keep,10.527799606323242,5.348110918406741E-11,462,3.0000486600990026,4.533259803709716,5.472514250941335E10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14897,NGC1566,NGC 1566,NGC 1566,NGC 1566,NGC1566,-,-,65.001642,-54.93781,0,3.614,2.449,44.2,H,1,4.0,0.2,49.1,1501.9,2.7,1191.0,9.36,6,1,10.6099,5.5557,6.1745,18.8105,4.8044,21.6119,N,10.248,10.288,11.008,11.008,0.112,0.112,1.701,1.701,0.039,0.275,1.91,3.02,22.53,58.05,4,4,4,4,,,,,,,,,0,0,7.755,7.213,6.886,0.023,0.029,0.034,1,,,,,,,,,,,43.6665,43.2948,43.1808,,,10.613,,0.256,0.191,0.116,,,0.256,RT,10.5278,,,,,-1,-1,?,?,,10.6099,1501.9,4.0,10.61299991607666,6.886000156402588,10.288000106811523,0.25600001215934753,1.8030177913403385,10.527799606323242,3.371317122714943E10,5.348110918406741E-11,-10.271799594163895,,,462,,-0.72000027,0.03999996,-19.840556346317776,
380,-3.86999988555908,467,6.34679985046387,2222285.48915147,6.07016175303345E-11,-3.83274862272727,0.103968997523438,10.8417368166667,2.28320903317275,3.85712627090909,1.53361365913967,3746722.12636364,656690.153975194,3.05193718275758,0.659718271894823,0.0372512628318091,Keep,380,-3.86999988555908,467,6.34679985046387,2222285.48915147,6.07016175303345E-11,-3.84765160030303,0.0931118489174724,11.4486505348485,1.54147997720867,3.91464137393939,0.833776658037398,3670800.09363636,306354.062942957,2.99734674272727,0.415169625374738,0.0223482852560517,Keep,6.346799850463867,6.070161753033446E-11,467,2.7527024933095277,4.9405992958029215,3797554.134690609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15905,ESO304-017,ESO 304- G 017,,F04424-4116,04440763-4111017,-,-,71.032209,-41.183194,0,0.329,0.27,176.1,H,1,4.4,1.9,35.95,-24.2,45.0,-319.1,45.96,0,0,0.782,0.2972,0.5347,1.1435,0.3657,1.6722,Z,,14.806,,,,0.283,,,0.117,0.145,0.0708,0.093,0.3375,0.8986,1,1,3,2,,,,,,,,,0,0,12.192,11.822,11.676,0.042,0.051,0.048,3,,,,,,,,,,,,,39.0912,,,6.432,,,,-3.973,,,-3.87,F3,6.3468,,,,,-1,-1,?,?,,0.782,-24.2,4.4,6.432000160217285,11.675999641418457,14.805999755859375,-3.869999885559082,1.3489632380568446E-4,6.346799850463867,2222285.4891514652,6.070161753033446E-11,-10.21679973602295,,,467,,,,-9.660034009439865,
381,-0.781000018119812,470,9.26780033111572,1.85267964959569E9,8.93716242172876E-11,-0.724399709121212,0.104811292829671,11.1781377166667,2.19539268658103,6.43016722151515,3.50475000402268,4.7659742169697E9,2.44383853405002E9,2.10110639957576,0.74112628169725,0.0566003089985999,Keep,381,-0.781000018119812,470,9.26780033111572,1.85267964959569E9,8.93716242172876E-11,-0.779682942030303,0.0962145623825723,10.3218614887879,1.60878140608412,4.16806751060606,0.928585886527137,3.42120019878788E9,3.85558367797763E8,2.53986460636364,0.379817705815364,0.00131707608950893,Keep,9.267800331115723,8.937162421728757E-11,470,1.943653946367828,6.997130340724891,4.163122449854906E9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16120,NGC1679,NGC 1679,NGC 1679,F04480-3203,04495558-3157558,-,-,72.481549,-31.96562,0,1.531,1.122,146.1,H,1,9.4,0.9,48.46,1053.3,2.1,779.6,10.03,5,1,9.8834,1.7205,8.5964,11.4525,6.7184,14.6903,N,,12.578,11.62,11.62,,1.533,0.04,0.04,0.095,0.25,0.0727,0.1653,2.547,7.075,2,3,3,2,,,,,,,,,0,0,10.663,10.105,9.882,0.016,0.022,0.035,2,,,,,,,,,,,42.6286,42.3031,42.1724,,,9.353,,-0.781,-0.801,-0.892,,,-0.781,FT,9.2678,,,,,-1,-1,?,?,,9.8834,1053.3,9.4,9.352999687194824,9.881999969482422,12.57800006866455,-0.781000018119812,0.1655769894386818,9.267800331115723,1.8526796495956874E9,8.937162421728757E-11,-10.048800349235535,,,470,,0.9580002,,-17.39653179355784,
382,-2.007,472,8.12381385238372,1.32988427983433E8,7.39922353156713E-11,-1.96127020818182,0.106052875016159,10.9585556869697,2.28838066829377,4.81004635121212,2.35505906747558,2.62553174060606E8,9.15408937647249E7,2.59758759448485,0.719958966688723,0.0457297918181816,Keep,382,-2.007,472,8.12381385238372,1.32988427983433E8,7.39922353156713E-11,-1.99629534424242,0.0944321459794671,10.9621469187879,1.60289872384022,4.08375520212121,0.892434378358732,2.3188239330303E8,2.2434053834464E7,2.75183403818182,0.395080473586319,0.0107046557575754,Keep,8.123813852383718,7.399223531567129E-11,472,2.34964067799956,5.788119063200244,2.5408087989409938E8,DDO215,339.7866666666666,-4.760277777777778,1.75,0.34,0.19,12.4,*,56,9,Im,N,830,8.6,TF,4.37,90,24,0.0,24.6,8.21,8.45,,8.18,1017,-2.3,NGC0253,-2.0,,,14.97,,,17.02,,,15.06,0.26,,,,830,4,,2004AJ....128...16K,29.67,,-14.89,,,,,,,,-2.01,,-0.08,,0.32,1.621810097358933E8,2.8183829312644494E8,1.5135612484362072E8,,0.009772372209558112,0.009772372209558112,-2.01,9772372.20955811,6.99,9.730860584153599E7,7.988151250383645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,830.0,9.0,8.21,12.4,14.97,-2.0069999999999997,0.009840111057611345,8.123813852383718,1.3298842798343253E8,7.399223531567129E-11,-10.130813852383717,1.5136929512926764,0.1800377885833679,472,,,,-14.702492256217838,
383,-4.247,475,6.39381385238372,2476360.41072966,2.2865786683749E-11,-4.22671909727273,0.101392727439605,10.7507388451515,2.17578196852457,2.28073199333333,0.629161639190567,3391680.48939394,81600.9267467877,4.8338980130303,0.507485732908863,0.020280902727273,Keep,383,-4.247,475,6.39381385238372,2476360.41072966,2.2865786683749E-11,-4.19974908424242,0.10193558445748,12.2124229627273,1.38634732632526,2.75053756,0.478955552875768,3443448.72606061,90990.2586474046,4.50407933787879,0.436336191402509,0.0472509157575756,Keep,6.393813852383717,2.286578668374899E-11,475,-9.296882369369564E-9,-1.4628559832926269E9,8.909723618459505E21,DoI,17.918333333333333,34.600833333333334,0.69,0.68,0.23,14.7,*,,-2,Sph,L,,3.31,TRGB,0.69,56,,0.0,26.7,6.48,,,,,-0.3,NGC0404,-0.2,0.0,,19.0,,>,23.0,,,,,,,,,,,,27.6,0.2,-8.83,,,,,,,<,-5.21,<,-1.56,,,3019951.720402019,,,,6.165950018614822E-6,6.165950018614822E-6,-5.21,6165.950018614822,3.79,1811971.0322412115,6.258151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31,,-2.0,6.48,14.7,19.0,-4.247,5.662392890382534E-5,6.393813852383717,2476360.410729656,2.286578668374899E-11,-10.640813852383717,,,475,,,,-8.599139968878593,
384,-4.303,476,5.45381385238372,284324.217371076,1.75059686994348E-10,-4.29616920787879,0.0877691371351704,10.2041957669697,2.05899254911924,11.8696798930303,4.92160023597588,1816282.18657576,946155.798489159,1.03418895966667,0.483507394756129,0.00683079212121207,Keep,384,-4.303,476,5.45381385238372,284324.217371076,1.75059686994348E-10,-4.30855990606061,0.0999593463709934,7.46527959212121,1.27456511126596,4.19743638242424,0.972772913386076,707972.105848485,137384.571128637,1.83503326751515,0.339926639915518,-0.00555990606060597,Keep,5.453813852383717,1.7505968699434828E-10,476,0.2585751363375755,52.595930887356865,1.3111824829746282E7,DoII,11.78,-23.95583333333333,0.21,0.61,0.07,17.1,*,,-1,Sph,L,,3.47,TRGB,0.21,61,,0.0,26.5,5.54,,,,,1.8,NGC0253,1.9,1.76,,21.3,,>,23.0,,,,,,,,,,,,27.7,0.14,-6.47,,,,,,,<,-5.29,<,-0.69,,,346736.85045253165,,,,5.128613839913648E-6,5.128613839913648E-6,-5.29,5128.613839913647,3.71,208042.110271519,5.318151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47,,-1.0,5.54,17.1,21.3,-4.303,4.9773708497893606E-5,5.453813852383717,284324.217371076,1.7505968699434828E-10,-9.756813852383717,,,476,,,,-6.4016473739543684,
385,0.643999993801117,477,10.5209999084473,3.31894387586624E10,1.32739471860858E-10,0.68437313669697,0.0855944945173639,11.0692931369697,2.05106622341509,10.4143742187879,4.83008559060464,1.55665390290909E11,8.2670202029679E10,1.31111481239394,0.599248114418293,0.0403731428958527,Keep,385,0.643999993801117,477,10.5209999084473,3.31894387586624E10,1.32739471860858E-10,0.641100149484849,0.0979201522437955,8.62752304212121,1.4348885941165,4.20434530909091,0.959557960468894,7.17202202272727E10,1.11258378525054E10,2.11032695909091,0.353535658979715,-0.00289984431626844,Keep,10.520999908447266,1.3273947186085786E-10,477,1.0065101692177967,13.512034369776073,1.6181708759178586E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16779,NGC1808,NGC 1808,NGC 1808,NGC 1808,NGC1808,-,-,76.926384,-37.512922,0,2.71,0.933,136.1,H,1,1.2,0.5,82.71,999.0,3.7,710.5,9.72,5,1,9.4689,2.159,7.944,11.8153,5.6758,15.5118,N,11.111,10.826,10.209,10.209,0.061,0.061,0.784,0.784,0.131,0.398,5.4,17.0,105.55,141.76,4,4,4,4,,,,,,,,,0,0,7.641,6.983,6.656,0.017,0.018,0.021,1,,,,,,,,,,,44.0544,43.748,43.7526,,,10.6062,,0.644,0.644,0.688,,,0.644,RT,10.521,,,,,-1,-1,Y,Y,,9.4689,999.0,1.2,10.606200218200684,6.656000137329102,10.826000213623047,0.6439999938011169,4.40554857218313,10.520999908447266,3.3189438758662376E10,1.3273947186085786E-10,-9.876999914646149,,,477,,0.6170006,-0.28499985,-19.0554974365794,
386,-4.331,478,6.18381385238372,1526911.45206355,3.05623079638063E-11,-4.30848160242424,0.101071708004736,10.7081244909091,2.22121482905249,2.53872057666667,0.753178036297521,2148258.33333333,81664.8420128297,4.35953025727273,0.541015985132862,0.022518397575757,Keep,386,-4.331,478,6.18381385238372,1526911.45206355,3.05623079638063E-11,-4.28316074606061,0.100246466054267,12.1645421572727,1.38594413751318,3.07836011090909,0.564417460386107,2197138.38818182,86106.7363613349,4.02057557363636,0.441289858992325,0.0478392539393937,Keep,6.183813852383716,3.056230796380633E-11,478,4.015346000479983,3.387005752025926,2182406.1205399605,DoIII,17.352499999999996,-27.34722222222222,0.32,0.59,0.05,15.3,*,,-1,Sph,L,,3.37,TRGB,0.31,63,,0.0,25.5,6.27,,,,,1.4,NGC0253,1.4,1.74,,19.4,,>,23.0,,,,,,,,,,,,27.64,0.11,-8.29,,,,,,,<,-5.33,<,-1.46,,,1862087.1366628655,,,,4.677351412871981E-6,4.677351412871981E-6,-5.33,4677.351412871981,3.67,1117252.2819977193,6.048151250383643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37,,-1.0,6.27,15.3,19.4,-4.3309999999999995,4.6665938031428914E-5,6.183813852383716,1526911.4520635498,3.056230796380633E-11,-10.514813852383716,,,478,,,,-8.238149504356695,
387,-1.18900001049042,479,9.15760040283203,1.43747533921122E9,4.50193879828161E-11,-1.16083880393939,0.102865044355742,10.7386386518182,2.28819411015717,3.08734258424242,1.04545885534061,2.16494137636364E9,1.74221776042294E8,3.66477869727273,0.604871123699821,0.0281612065510235,Keep,387,-1.18900001049042,479,9.15760040283203,1.43747533921122E9,4.50193879828161E-11,-1.15020775460606,0.095180669104341,11.9197107975758,1.4288453718038,3.57373910424242,0.708169213928544,2.21483367030303E9,1.38469449891807E8,3.40761936666667,0.429931042602682,0.038792255884357,Keep,9.157600402832031,4.501938798281607E-11,479,3.325004609935231,4.0902198930379585,2.21302106957812E9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16849,NGC1827,NGC 1827,NGC 1827,F05083-3701,05100458-3657368,-,-,77.518529,-36.960044,0,1.622,0.327,119.7,H,1,5.9,0.5,84.67,1037.8,3.1,750.5,9.49,3,1,10.7295,2.2423,8.7519,13.1657,6.9162,16.1064,N,,13.236,,,,0.205,,,0.118,1.185,0.0829,0.0685,0.8934,2.283,1,2,3,2,,,,,,,,,0,0,11.13,10.51,10.336,0.016,0.018,0.034,2,,,,,,,,,,,42.2215,41.9011,41.7888,,,9.2428,,-1.189,-1.203,-1.276,,,-1.189,FT,9.1576,,,,,-1,-1,?,?,,10.7295,1037.8,5.9,9.242799758911133,10.336000442504883,13.236000061035156,-1.1890000104904175,0.06471426001168024,9.157600402832031,1.437475339211224E9,4.501938798281607E-11,-10.346600413322449,,,479,,,,-16.916897359465402,
388,-6.564,482,6.36381385238372,2311074.00363685,1.18082665397713E-13,-6.54750953848485,0.0996377819262836,12.793764230303,0.618714753062398,1.10100059060606,0.0599723004863975,3004417.60909091,23223.9883684776,11.626795269697,0.271898320679134,0.0164904615151507,Keep,388,-6.564,482,6.36381385238372,2311074.00363685,1.18082665397713E-13,-6.54269062848485,0.0983449642033391,12.8947140939394,0.601294865866904,1.11192861909091,0.0597804183791623,3004696.46,23089.6211430405,11.6039166424242,0.271282450512373,0.0213093715151507,Keep,6.363813852383717,1.1808266539771348E-13,482,1.1150253225060646E-8,1.219703241306973E9,2.985172638751157E19,Draco,260.00583333333327,57.909444444444446,35.48,0.69,0.12,6.7,*,20,-3,Sph,X,-296,0.08,TRGB,0.84,59,3,0.0,27.2,6.45,5.92,<,2.12,-51,2.9,Milky Way,2.9,1.75,,10.9,,>,23.0,,>,20.04,,,,,-296,5,1,2017MNRAS.465.2420W,19.52,,-8.74,,,,,,,<,-8.52,<,-4.83,>,0.77,2818382.931264455,831763.7711026708,131.82567385564073,,3.019951720402019E-9,3.019951720402019E-9,-8.52,3.0199517204020188,0.4800000000000003,1691029.758758673,6.228151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,-296.0,-3.0,6.45,6.7,10.9,-6.563999999999999,2.728977782808046E-7,6.363813852383717,2311074.0036368533,1.1808266539771348E-13,-12.927813852383716,7.586435828194798E-5,-4.119962211416631,482,,,,-8.615449934959717,
389,-1.50199997425079,483,8.589599609375,3.88686636533999E8,8.09842223751153E-11,-1.45109853545455,0.10584498114071,11.0316870369697,2.27939547205512,5.45223941212121,2.85669695044246,8.54763181030303E8,3.70038033729675E8,2.37174000751515,0.738084553596428,0.0509014387962481,Keep,389,-1.50199997425079,483,8.589599609375,3.88686636533999E8,8.09842223751153E-11,-1.49460529090909,0.0943802863719773,10.6585717054545,1.59952628679042,4.13176627363636,0.905505705234261,6.96527275454545E8,7.17986382246511E7,2.64415565969697,0.384183025833307,0.00739468334170246,Keep,8.589599609375,8.098422237511534E-11,483,2.1583705949053806,6.301049519531747,7.955277656856339E8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16864,ESO422-041,UGCA 103,UGCA 103,F05089-3139,05104696-3135497,-,-,77.695714,-31.597094,0,1.268,1.268,0.0,H,2,8.5,1.1,27.09,973.1,4.3,699.3,10.25,1,1,10.7647,1.9829,8.9536,12.942,7.4473,15.5597,N,12.979,13.179,12.749,12.749,0.049,0.049,0.049,0.049,0.054,0.075,0.0556,0.0439,0.4161,1.238,1,1,3,2,,,,,,,,,0,0,12.547,11.95,11.763,0.055,0.068,0.127,2,,,,,,,,,,,,,41.4598,,,8.6748,,,,-1.605,,,-1.502,F3,8.5896,,,,,-1,-1,?,?,,10.7647,973.1,8.5,8.674799919128418,11.762999534606934,13.178999900817871,-1.5019999742507935,0.031477485007304976,8.589599609375,3.886866365339986E8,8.098422237511534E-11,-10.091599583625793,,,483,,0.4300003,0.19999981,-16.98100975434564,
390,-3.778,484,5.97381385238372,941485.969627443,1.77086782632652E-10,-3.77167380121212,0.0876697531562546,10.1060305327273,2.0604777911309,11.7884707648485,4.92440883802505,6039278.97666667,3171378.92597427,1.03371020142424,0.485507475672384,0.00632619878787866,Keep,390,-3.778,484,5.97381385238372,941485.969627443,1.77086782632652E-10,-3.78376711515152,0.100305627161373,7.41413900515152,1.26358493617092,4.19058649333333,0.969298528681161,2357968.75969697,463664.486860119,1.82547407809091,0.33957686698168,-0.00576711515151507,Keep,5.973813852383716,1.7708678263265164E-10,484,0.22539567622055792,60.338335801490274,5.5915967709364794E7,Dw0010-0112,2.6099999999999994,-1.2049999999999998,0.58,0.61,0.11,18.1,*,,10,Tr,L,,10.0,txt,1.69,61,,0.0,27.9,6.06,,,,,,,,,,20.58,,>,23.5,,,,,,,,,,,,30.0,,-9.53,,,,,,,<,-4.54,<,-0.47,,,1148153.6214968818,,,,2.8840315031266056E-5,2.8840315031266056E-5,-4.54,28840.315031266055,4.46,688892.1728981291,5.8381512503836435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,10.0,6.06,18.1,20.58,-3.778,1.6672472125510627E-4,5.973813852383716,941485.969627443,1.7708678263265164E-10,-9.751813852383716,,,484,,,,-9.420000000000002,
391,-2.959,488,6.64381385238372,4403660.73023608,2.49566419112765E-10,-2.97073999090909,0.0972684959399247,8.14808673454545,1.86322970770623,12.0351083551515,5.0218881804888,4.17233834381818E7,2.48953726859372E7,0.826566720969697,0.426293240849178,-0.0117399909090907,Keep,391,-2.959,488,6.64381385238372,4403660.73023608,2.49566419112765E-10,-2.96614458757576,0.0985327599412575,6.07202524333333,1.03880297533305,4.17768662090909,0.960579101242765,1.37802900321212E7,3399865.78572791,1.50432137854545,0.307165948439094,-0.00714458757575764,Keep,6.643813852383717,2.4956641911276486E-10,488,3.472094645309469E-8,3.916943916944357E8,1.2398119367891403E22,Dw0214+2836,33.54,28.613055555555558,0.44,0.48,0.25,16.4,*,,10,Irr,L,,9.7,mem,1.27,75,,0.0,25.7,6.73,,,,,1.1,NGC0855,1.1,0.97,,19.0,,,20.8,,,,,,,,,,,,29.93,,-11.19,,,,,,,,-3.37,,0.04,,,5370317.963702532,,,,4.2657951880159257E-4,4.2657951880159257E-4,-3.37,426579.5188015925,5.63,3222190.778221519,6.508151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,10.0,6.73,16.4,19.0,-2.959,0.0010990058394325208,6.643813852383717,4403660.730236077,2.4956641911276486E-10,-9.602813852383717,,,488,,,,-10.933858671331224,
392,-4.359,490,5.86381385238372,730825.769269672,5.98668141649516E-11,-4.32206348909091,0.103733852602362,10.8380858430303,2.28424321377131,3.8132151469697,1.50503277845972,1223642.19054545,208373.659448573,3.08071857109091,0.657126890812039,0.0369365109090909,Keep,392,-4.359,490,5.86381385238372,730825.769269672,5.98668141649516E-11,-4.33458320575758,0.0921490183282758,11.4939244639394,1.50471552616982,3.91375003969697,0.814746422916966,1204356.03542424,98161.848837529,3.00653551181818,0.407815837324574,0.0244167942424243,Keep,5.863813852383717,5.986681416495157E-11,490,2.78012374355518,4.8918685837374,1241089.3690320163,Dw0827+6452,126.81791666666663,64.87388888888889,0.45,0.87,0.15,16.3,*,,-2,Sph,L,,3.7,mem,0.5,34,,0.0,27.3,5.95,,,,,0.6,MESSIER081,0.8,1.91,,20.5,,>,23.5,,,,,,,,,,,,27.84,,-7.49,,,,,,,<,-5.37,<,-1.18,,,891250.9381337459,,,,4.265795188015926E-6,4.265795188015926E-6,-5.37,4265.795188015925,3.63,534750.5628802475,5.728151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,-2.0,5.95,16.3,20.5,-4.359,4.375221051582521E-5,5.863813852383717,730825.7692696716,5.986681416495157E-11,-10.222813852383718,,,490,,,,-7.341008620334975,
393,-3.799,492,6.88381385238372,7652685.26653532,2.07580305901823E-11,-3.78029480212121,0.101831621997525,10.7281986406061,2.14730307133138,2.19810812515152,0.594085673232437,1.0410208020303E7,218438.866001739,4.99588692909091,0.500120019966655,0.0187051978787878,Keep,393,-3.799,492,6.88381385238372,7652685.26653532,2.07580305901823E-11,-3.75298844545455,0.101009447537068,12.2269152657576,1.37276725124236,2.65542210484848,0.448723716395075,1.05483205184848E7,240348.329279693,4.66473094333333,0.426542537131922,0.0460115545454545,Keep,6.8838138523837165,2.075803059018234E-11,492,7.428504725188559E-9,1.8307856699458165E9,3.91503909947671E22,Dw0852-0210,133.14791666666665,-2.1780555555555554,0.73,0.97,0.07,15.9,*,,-2,Sph,L,,10.0,txt,2.16,16,,0.0,27.9,6.97,,,,,,,,,,20.01,,>,23.5,,,,,,,,,,,,30.0,,-10.06,,,,,,,<,-4.57,<,-1.41,,,9332543.007969905,,,,2.691534803926914E-5,2.691534803926914E-5,-4.57,26915.348039269138,4.43,5599525.804781943,6.748151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,-2.0,6.97,15.9,20.01,-3.799,1.5885467485977792E-4,6.8838138523837165,7652685.266535322,2.075803059018234E-11,-10.682813852383717,,,492,,,,-9.989999999999998,
394,-3.876,493,7.07381385238372,1.18526061201166E7,1.12249947774777E-11,-3.86015216272727,0.101147440276067,10.848031969697,2.0053133705028,1.85828149242424,0.437165143528597,1.57208274727273E7,172558.915615981,5.92174490060606,0.443059356889851,0.0158478372727271,Keep,394,-3.876,493,7.07381385238372,1.18526061201166E7,1.12249947774777E-11,-3.83662214757576,0.100464701368693,12.2012067624242,1.40939957544674,2.17801877636364,0.340383492163513,1.57980871969697E7,180399.679957155,5.65100609878788,0.397154453234739,0.0393778524242423,Keep,7.073813852383717,1.1224994777477698E-11,493,7.016712830267748E-9,1.9382295284102488E9,3.675119845434501E22,Dw0910+6942,137.67541666666665,69.70305555555557,0.37,0.82,0.24,14.8,*,,-2,Sph,L,,7.5,mem,0.85,41,,0.0,25.5,7.16,,,,,2.0,NGC2787,2.0,0.95,,19.1,,>,23.5,,,,,,,,,,,,29.38,,-10.52,,,,,,,<,-4.68,<,-1.7,,,1.445439770745928E7,,,,2.089296130854041E-5,2.089296130854041E-5,-4.68,20892.961308540405,4.32,8672638.624475569,6.938151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,-2.0,7.16,14.8,19.1,-3.876,1.3304544179780915E-4,7.073813852383717,1.185260612011661E7,1.1224994777477698E-11,-10.949813852383716,,,493,,,,-10.275306316958499,
