"","logSFR_total","ID","logM_total","M_total","logSFR_pred","logSFR_pred_sigma","t_sf","t_sf_sigma","tau","tau_sigma","A","A_sigma","x","x_sigma","diff","flag"
"250",-6.123,332,4.96381385238372,92005.513252761,-6.10799293592593,0.100395531603519,10.958520287037,1.89463720363885,1.74049016296296,0.375317169145498,121239.502259259,1100.72238753965,6.3660335762963,0.415130625817945,0.0150070640740738,"Keep"
"251",-2.79717108521568,335,6.99381385238372,9858568.36386279,-2.78065196333333,0.0849226366668276,10.4845129522222,2.05880072396643,11.50337325,4.91762150325713,57559879.4333333,29900433.7556046,1.10396297655556,0.510782470167364,0.0165191218823439,"Keep"
"252",-1.66587095469073,337,8.44381385238372,277852208.034146,-1.61784717851852,0.105746735455665,11.0202396092593,2.26614828487342,5.13326259518518,2.57347099147532,577823840,221281121.206774,2.4745418012963,0.723195418534417,0.0480237761722115,"Keep"
"253",-0.633000016212463,338,10.2475996017456,17684777565.6108,-0.616962979296296,0.100238604986915,10.8147590822222,2.03024327404675,1.93114014185185,0.466710802430063,23564119240.7407,286734600.90563,5.68951737,0.451971253728251,0.0160370369161671,"Keep"
"254",-1.692,341,8.88381385238372,765268526.653534,-1.67147966592593,0.0997032365378976,10.6840474355556,2.21282898194977,2.38951057333333,0.689045729905627,1060460850.77778,31824386.8787444,4.60284573333333,0.522395517141484,0.0205203340740738,"Keep"
"255",-1.78799998760223,342,8.79419994354248,622586850.103542,-1.76721914037037,0.100911166166897,10.7360397755556,2.17712211621492,2.39171579148148,0.676290557618467,862071880.148148,25491617.2790962,4.61647172481482,0.51907916810053,0.0207808472318636,"Keep"
"256",-0.65200001001358,343,9.30659961700439,2025814227.97557,-0.595183332481481,0.0940280299528093,11.2516168703704,2.11986472781446,8.66175866074074,4.49770898173369,7314666259.25926,4070928879.19855,1.62173807737037,0.689936528522123,0.0568166775320988,"Keep"
"257",-1.85628398384345,344,8.04381385238372,110614956.372516,-1.81028002444444,0.0880713767844629,11.1908621966667,2.03144317326961,10.0363408522222,4.77288886031516,487418743.222222,262520906.949596,1.37819843696296,0.617084986545117,0.0460039593990067,"Keep"
"258",0.163000002503395,345,10.4713001251221,29600573478.8069,0.19420491843532,0.103022529059531,10.7587348088889,2.3081530384049,3.27534722148148,1.16794469585976,45756487325.9259,4714212809.91099,3.48922446262963,0.625343838111747,0.0312049159319253,"Keep"
"259",-4.18810792537993,346,7.69381385238372,49409886.0580974,-4.17535430740741,0.101343569028921,11.6465031540741,1.34942126125661,1.33342233407407,0.180290681943633,64337637.5740741,499858.170716378,8.76176797074074,0.327590820182818,0.0127536179725212,"Keep"
"260",-1.77718926331852,348,8.38381385238372,241999156.586644,-1.73337175777778,0.106233587261287,10.9322062903704,2.26740661376794,4.44294368518519,2.03657555982995,448991825.962963,130607692.828224,2.75164096911111,0.699320355165731,0.0438175055407428,"Keep"
"261",-1.62655648889318,350,8.65381385238372,450623516.563252,-1.59311816074074,0.103687829549702,10.8148260233333,2.28148701217316,3.44040005222222,1.24078482738268,712359008.777778,82963375.015724,3.35085014740741,0.626981055393567,0.0334383281524393,"Keep"
"262",-2.11451383344551,353,7.25381385238372,17939645.3163863,-2.13034437333333,0.0995747364681497,5.27419591148148,1.21388378961164,11.7472996885185,5.12568407948401,353796330.896296,253595151.691552,0.573305008407407,0.346411778974358,-0.0158305398878205,"Keep"
"263",-2.021,355,8.41381385238372,259306768.133807,-1.99619443259259,0.101608095277728,10.6923100085185,2.23838165998311,2.75467856259259,0.86582826675641,374397735.925926,20118367.940275,4.04120984185185,0.566848421329142,0.0248055674074072,"Keep"
"264",-1.65328398384345,357,8.62381385238372,420546334.87292,-1.62080117,0.10397134797728,10.7975039588889,2.29785043272879,3.44797077518519,1.25928522819291,665984714.851852,79113401.2258056,3.34405921151852,0.634069654371188,0.0324828138434508,"Keep"
"265",-2.40567775196459,361,8.30381385238372,201286131.086173,-2.38569298555556,0.100337095986086,10.7078498781481,2.14983386858986,2.15014202925926,0.575912720258666,272793753.407407,5264165.12239832,5.09127786518519,0.489408879485434,0.0199847664090296,"Keep"
"266",-1.30547049127937,364,8.66381385238372,461119886.656086,-1.24928253274074,0.0955128617196796,11.2661144722222,2.10648680816057,8.36298203148148,4.36841945839279,1591924814.59259,881808948.324334,1.67693122125926,0.70027257491379,0.0561879585386311,"Keep"
"267",-2.05200997785657,366,8.34381385238372,220705853.922007,-2.02455573703704,0.101605577463653,10.7309359577778,2.25724429571437,2.90118450925926,0.936629363838849,324207634.148148,20518008.6621138,3.86870220185185,0.582126267046101,0.0274542408195324,"Keep"
"268",-1.89557887136899,368,8.46381385238372,290946979.171532,-1.86730817333333,0.102012668968621,10.7335332214815,2.26540345844475,3.03549731037037,1.01154865285166,435099167.37037,32604309.4193762,3.71675965555556,0.596677590011831,0.0282706980356555,"Keep"
"269",-1.77498914048348,370,7.93381385238372,85864540.9401737,-1.77782912814815,0.0918486078782878,9.62555894074074,2.05355821474562,12.0310873337037,4.96980748398405,615033926.888889,331857125.001398,0.965078414962963,0.465007834991458,-0.00283998766467208,"Keep"
"270",-1.5,371,8.58339977264404,383177299.765549,-1.44835849666667,0.105107087564476,11.0458953911111,2.25885563373425,5.59319685703704,2.96056634630811,862947896.296296,386577947.852245,2.32499090577778,0.735033141398911,0.0516415033333333,"Keep"
"271",-0.985000014305115,372,8.58920001983643,388329174.741912,-0.998703469,0.0980242361908528,7.7693531462963,1.79482873144121,12.0371395074074,5.02349529405522,3989197532.51852,2423377796.87533,0.791891925296296,0.419555945316094,-0.0137034546948852,"Keep"
"272",-2.16680887393033,373,8.64381385238372,440366073.023608,-2.14884034111111,0.0999467168653101,10.7842423992593,2.07687388136232,2.01628445777778,0.505512668023023,590216694.888889,8526083.25939191,5.44497701407407,0.463908845194203,0.0179685328192183,"Keep"
"273",-1.86,375,8.53381385238372,341832894.445674,-1.8338220537037,0.102789339682344,10.7228311985185,2.27381909113799,2.90211494148148,0.947427136263131,502422126.37037,33076960.1830045,3.86770888037037,0.586625039879942,0.0261779462962961,"Keep"
"274",-2.35449443529269,377,7.97381385238372,94148596.9627445,-2.32467871962963,0.1019465733737,10.7441736262963,2.27546861483594,3.16748029296296,1.08226675298447,143364399.666667,12564659.2555268,3.58068666222222,0.605430903071333,0.0298157156630587,"Keep"
"275",-2.05900001525879,378,9.64680004119873,4434044436.96373,-2.04633703148148,0.100733779025635,11.4914459374074,1.4816704060693,1.39841186666667,0.213059372158733,5778910910.37037,44230401.4898916,8.25232052111111,0.343334905313239,0.0126629837773078,"Keep"
"276",-2.38537586229759,380,7.55381385238372,35794298.2436936,-2.33267728407407,0.0916833402106712,11.2195462796296,2.10424666640821,9.05937614037037,4.60191365916132,137112535.607407,75494455.4657547,1.54716191633333,0.675905166277175,0.0526985782235188,"Keep"
"277",-1.52907785271541,382,8.72381385238372,529436467.808418,-1.49456079037037,0.105070381280704,10.830933152963,2.28486168266996,3.61691832111111,1.40085443742004,860145774.444444,140459877.766585,3.22376548388889,0.649636842868504,0.0345170623450417,"Keep"
"278",-2.06898914048348,383,7.81381385238372,65134915.2473911,-2.02770954518519,0.0859079867226596,11.0940187785185,2.05944140399945,10.3105232718519,4.84297629629146,300471910.851852,160931872.17924,1.33238405333333,0.61117919821594,0.0412795952982909,"Keep"
"279",-1.88857887136899,384,8.15381385238372,142499667.957449,-1.8308762962963,0.105109867873283,11.1652645874074,2.2271251353837,6.56915654074074,3.58634519920895,375274121.592593,193411442.227333,2.0671585912963,0.747796173255687,0.0577025750726929,"Keep"
"280",-1.24600005149841,386,8.91600036621094,824138809.952799,-1.20410281318519,0.105414345766746,10.9245046537037,2.28836096012473,4.40395969111111,1.98891901195998,1517657318.88889,418808477.690123,2.7674962102963,0.697479685752694,0.0418972383132279,"Keep"
"281",-1.5349999666214,387,8.08279991149902,121004051.427363,-1.54613720851852,0.09778368865899,8.37197537185185,1.91228499424429,12.0762799759259,5.00889724466782,1102986992.48148,651489013.983302,0.84247596462963,0.425862787489503,-0.0111372418971196,"Keep"
"282",-2.27799657306442,388,8.74381385238372,554388039.821425,-2.26279142740741,0.100271560884672,10.9316932437037,1.94759026781892,1.79842114592593,0.402564960166251,732581250.222222,7128568.49093901,6.15398999888889,0.42576203928069,0.0152051456570139,"Keep"
"283",0.256000012159348,389,10.5277996063232,33713171227.1494,0.288960846339893,0.103745006271516,10.7894149444444,2.29062653273869,3.47522622074074,1.28236983124658,53641291340.7407,6768345025.34293,3.32055265348148,0.636818508038368,0.0329608341805451,"Keep"
"284",-1.63231870746442,390,8.33381385238372,215681975.335421,-1.57570156222222,0.0949360661595112,11.2365413825926,2.13208054637389,8.40322796925926,4.4062042521247,750501395.296296,415950617.489267,1.666157215,0.696650873848285,0.0566171452422015,"Keep"
"285",-2.08098748962811,392,7.50381385238372,31901701.889531,-2.09318538407407,0.0983385833998109,7.88659617518519,1.82111270583584,11.9754620240741,5.0362211003459,317122012.444444,192591745.133434,0.806974170074074,0.419842650001886,-0.0121978944459635,"Keep"
"286",-1.93820692284213,394,8.14381385238372,139255979.501863,-1.88599871259259,0.105960301799272,11.081625262963,2.22862332004703,5.66091989703704,2.9934942409939,316698379.222222,143641214.888464,2.30696393118519,0.734438654315844,0.0522082102495378,"Keep"
"287",-2.44779012582606,395,7.10381385238372,12700296.2750824,-2.46200078888889,0.0997194271562391,7.46948141,1.73442372130234,12.0508472159259,5.0339094357266,140452351.207407,87628492.7232981,0.762144127296296,0.407988421642125,-0.0142106630628258,"Keep"
"288",-1.93960370518063,397,8.04381385238372,110614956.372516,-1.88151372814815,0.0982731695020019,11.2423889777778,2.15422963637551,8.0315608,4.2967966794996,364485131.592593,203425836.623589,1.74679398485185,0.721133380614275,0.0580899770324816,"Keep"
"289",-2.27776641089577,399,7.64381385238372,44036607.3023608,-2.2276022837037,0.0890992327432281,11.2197128540741,2.07617411932062,9.50934872074074,4.68749011505519,179711228.892593,98223199.6109992,1.46675486818519,0.647223439304718,0.0501641271920614,"Keep"
"290",-3.86999988555908,401,6.34679985046387,2222285.48915147,-3.83231809296296,0.104831384892185,10.8250111714815,2.30417008740631,3.86156205185185,1.57693195345374,3754602.78740741,716536.573510595,3.05332545833333,0.668632960556322,0.037681792596119,"Keep"
"291",-0.781000018119812,404,9.26780033111572,1852679649.59569,-0.724630621296296,0.104216205018309,11.1360222388889,2.20314749844081,6.36500872925926,3.46174861260787,4729722903.7037,2395040177.63997,2.11119399981482,0.7386755645296,0.0563693968235157,"Keep"
"292",-1.77199995517731,405,8.49540042877197,312896300.813701,-1.73779701185185,0.10402977887502,10.8258042522222,2.27001091545868,3.52050691444444,1.28999232881712,500459435.444444,63578537.1836323,3.2888676987037,0.635891155985235,0.0342029433254554,"Keep"
"293",-2.43944641162205,407,8.00381385238372,100882039.206615,-2.41495599740741,0.102799713415009,10.7066723344444,2.26264164425895,2.73414521703704,0.855368957394639,145209996.481481,7401978.46397701,4.07460836407407,0.567927366212608,0.0244904142146396,"Keep"
"294",-1.40600001811981,409,9.30889987945557,2036572520.15141,-1.3866228037037,0.100428024498562,10.7528550140741,2.13856940998279,2.15163688666667,0.568218175355425,2758589255.55556,51554005.5611323,5.10600254518519,0.486332533550789,0.0193772144161084,"Keep"
"295",-2.007,410,8.12381385238372,132988427.983433,-1.95897547740741,0.107400279382328,11.0114707081481,2.27314878839392,4.88336231703704,2.41403528277581,265298919.037037,96831083.6247345,2.57603261359259,0.720631220626134,0.0480245225925922,"Keep"
"296",-2.43855648889318,413,7.62381385238372,42054633.4872919,-2.38387595074074,0.105076062819692,11.1013541292593,2.23841723898036,6.05050344444444,3.25445733652468,102013423.792593,49156742.0909543,2.19521444544444,0.744515363684303,0.0546805381524393,"Keep"
"297",-4.247,415,6.39381385238372,2476360.41072966,-4.22766433888889,0.100390851763959,10.7022332018519,2.16158689660228,2.26503636814815,0.624202047618341,3390249.52888889,80633.7422424512,4.84464455666667,0.50473856483935,0.0193356611111106,"Keep"
"298",-4.303,416,5.45381385238372,284324.217371076,-4.29625322925926,0.0883667933016192,10.181932802963,2.08873657822202,11.8399509922222,4.96889229870136,1817336.44740741,962878.230301902,1.04179350455556,0.497499064688771,0.00674677074074026,"Keep"
"299",0.643999993801117,417,10.5209999084473,33189438758.6624,0.684218075740741,0.0858864700946351,11.084496997037,2.04716630059256,10.4668932285185,4.86147987634253,156546576529.63,83489588781.0372,1.30803098944444,0.600035124805398,0.0402180819396238,"Keep"
"300",-4.331,418,6.18381385238372,1526911.45206355,-4.30799574555556,0.101544855295511,10.6855477303704,2.23730705549188,2.53414373148148,0.760033826400915,2148530.04111111,83217.1100322115,4.36178341703704,0.547298314737072,0.0230042544444435,"Keep"
"301",-1.18900001049042,419,9.15760040283203,1437475339.21122,-1.16130492018519,0.102347638031445,10.7114984011111,2.30391594823587,3.07650995296296,1.05057414478527,2163581428.51852,174074607.651137,3.67177096296296,0.609779114879925,0.0276950903052322,"Keep"
"302",-6.564,422,6.36381385238372,2311074.00363685,-6.5488287362963,0.0987968133104322,12.8033986925926,0.608123668136171,1.10156950037037,0.0593212884955429,3004635.71740741,23219.5323021965,11.6295999962963,0.270223145139015,0.0151712637037029,"Keep"
"303",-1.50199997425079,423,8.589599609375,388686636.533999,-1.4508378337037,0.105645227376708,11.0597886281481,2.23993911309321,5.46519444111111,2.83785548435338,855447588.037037,369336701.081025,2.36383458262963,0.727177819517969,0.0511621405470897,"Keep"
"304",-3.778,424,5.97381385238372,941485.969627443,-3.77200572111111,0.0879258708403094,10.1325537792593,2.08371122019664,11.8860902711111,4.96367712664796,6081794.7462963,3177736.24188374,1.02984435218519,0.48941137534566,0.0059942788888887,"Keep"
"305",-2.959,429,6.64381385238372,4403660.73023608,-2.97041831592593,0.0981520262146611,8.14763429148148,1.87617721605837,12.0650461511111,5.04690561012861,41945310.2092593,25116764.4868205,0.825475432148148,0.426276390595276,-0.0114183159259258,"Keep"
"306",-4.359,431,5.86381385238372,730825.769269672,-4.32221158962963,0.104284261862299,10.8785570925926,2.2867249000294,3.84205727111111,1.52380867692689,1226871.87588889,212147.382388614,3.0737161392963,0.662233673414765,0.0367884103703702,"Keep"
"307",-3.799,433,6.88381385238372,7652685.26653532,-3.77943514407407,0.100219004022377,10.7143323981481,2.13993400526008,2.19491604148148,0.590524714084173,10409356.42,217584.423448385,4.9948634737037,0.494196212299811,0.0195648559259261,"Keep"
"308",-3.876,435,7.07381385238372,11852606.1201166,-3.86083142888889,0.100356481324109,10.8728114807407,1.98344091886629,1.8620188762963,0.430793242862341,15720119.8037037,168641.498143674,5.92015506814815,0.436233837378072,0.0151685711111109,"Keep"
"309",-4.478,437,7.53381385238372,34183289.4445675,-4.46587266074074,0.100092350295751,11.7772377659259,1.276076611676,1.29288307222222,0.162020062428642,44483775.6111111,338360.131810533,9.13279973777778,0.31507703395436,0.0121273392592594,"Keep"
"310",-0.44200000166893,438,8.32079982757568,209314747.24224,-0.471441304962963,0.0905523760930605,1.53680651111111,0.320815071303433,11.1337972074074,5.28104424787614,40407720756.1111,35528702291.0101,0.198820294507407,0.165697862603871,-0.0294413032940329,"Keep"
"311",-3.834,439,6.32381385238372,2107724.54187047,-3.7907646237037,0.106338823270872,10.9377216274074,2.27521772336678,4.46542735888889,2.03388564693437,3921036.13444444,1120981.91988484,2.73901393237037,0.698979115539296,0.0432353762962965,"Keep"
"312",-3.806,441,6.76381385238372,5805155.43194993,-3.78380448518519,0.100453476194506,10.71139054,2.21076337214279,2.41439600740741,0.697075794558147,8059929.95148148,250338.397285739,4.56945589592593,0.526557960075637,0.0221955148148147,"Keep"
"313",-3.813,443,6.02381385238372,1056364.63238837,-3.78468576185185,0.0848723702461438,10.8732468618519,2.04618117763312,11.0820665488889,4.9025023828648,5542965.2937037,2896019.09043951,1.20084561022222,0.560016489886881,0.0283142381481478,"Keep"
"314",-3.82,444,6.95381385238372,8991121.20837412,-3.80276219407407,0.101479481908536,10.7689629218519,2.09360621428871,2.06347115407407,0.52729796923538,12093255.1777778,194167.672785309,5.32015779444444,0.475630256628869,0.0172378059259257,"Keep"
"315",-3.75,445,6.64381385238372,4403660.73023608,-3.72442289333333,0.1023286204649,10.7120174307407,2.2846132064638,2.89661086925926,0.947706712160645,6469406.09814815,416501.780965442,3.87251306703704,0.588499030628792,0.0255771066666668,"Keep"
"316",-3.68,447,7.13381385238372,13608612.640988,-3.66302254851852,0.0998681377373243,10.7438294988889,2.10267241649277,2.00186618555556,0.510066289234749,18228805.2037037,260243.747588255,5.46606440296296,0.467554667018704,0.0169774514814818,"Keep"
"317",-1.034,456,10.5538138523837,35794298243.6937,-1.02172416214815,0.0991888463439826,11.3568652607407,1.56140788572762,1.44263914296296,0.234719317922774,46688818459.2593,357929295.187392,7.91059389037037,0.346740494660883,0.0122758378518519,"Keep"
"318",-3.729,460,6.13381385238372,1360861.2640988,-3.69330671962963,0.0843415652287993,10.9755825174074,2.06476151159575,10.5822156503704,4.88578364857475,6590575.64074074,3484192.25201342,1.28068990259259,0.590728659594026,0.0356932803703702,"Keep"
"319",-3.729,461,6.77381385238372,5940374.87261492,-3.70778209518518,0.0997838747001304,10.6893205055556,2.22366882804981,2.55845280962963,0.765180355677874,8379921.53518519,330031.956479647,4.32151261740741,0.541702494855093,0.0212179048148147,"Keep"
"320",-3.869,465,6.39381385238372,2476360.41072966,-3.83465084444444,0.10474684395968,10.7958674607407,2.29384642674884,3.53862817407407,1.33543635778763,3978832.29925926,557658.119479718,3.27448056422222,0.645667927848356,0.0343491555555553,"Keep"
"321",-3.736,467,5.75381385238372,567301.396153528,-3.74934388222222,0.0993600899931656,6.64285164037037,1.5341827989241,11.9679991996296,5.06206243289192,7614801.47740741,4983493.01555108,0.689994386222222,0.382832623816359,-0.0133438822222218,"Keep"
"322",-3.75,468,5.65381385238372,450623.516563252,-3.76545837851852,0.09963153995378,5.64916595407407,1.30919848074459,11.8165641585185,5.0976812888731,7919272.69603704,5538482.76323796,0.606984010925926,0.362145569587495,-0.0154583785185185,"Keep"
"323",-3.757,470,6.73381385238372,5417686.27366229,-3.73348497185185,0.102363747543673,10.73204088,2.21780825645337,2.60979451111111,0.782740555650684,7679148.01851852,321523.356596941,4.25875380555556,0.551665431130184,0.023515028148148,"Keep"
"324",-3.701,479,6.42381385238372,2653467.98682295,-3.65333730222222,0.106660470868136,10.9865479448148,2.27761157393213,4.93728010481481,2.50493685113496,5360020.05259259,2086311.03825898,2.55463186422222,0.722753962914087,0.0476626977777772,"Keep"
"325",-3.988,483,6.56381385238372,3662805.4556379,-3.96540365962963,0.101312116721744,10.726701517037,2.20178597537991,2.45860145111111,0.711452729483259,5107355.06851852,168820.375455475,4.49707210222222,0.529949662459888,0.0225963403703702,"Keep"
"326",-1.71200001239777,484,8.01399993896484,103276126.061852,-1.71160070740741,0.0913441006604542,9.83748563222222,2.07737250461409,11.9957353711111,4.97391836055388,712323684.074074,384827710.107459,0.990334186074074,0.475567408493297,0.000399304990358784,"Keep"
"327",-3.421,485,6.92381385238372,8391002.53670218,-3.39192389925926,0.101541275945085,10.7353883381481,2.28130283953063,3.09520294296296,1.04751771373489,12652102.3259259,1018324.28872781,3.65399132259259,0.601748080130763,0.029076100740741,"Keep"
"328",-3.981,487,6.42381385238372,2653467.98682295,-3.95506932481481,0.101492983969735,10.7184814866667,2.2518107707104,2.85955601740741,0.912745774897687,3878907.49481481,232074.162086259,3.91334061444444,0.574762047303723,0.0259306751851849,"Keep"
"329",-3.827,489,6.50381385238372,3190170.1889531,-3.79669279444444,0.101608213923218,10.7248484059259,2.29891549309329,3.15266750888889,1.08494523178765,4850728.99555556,417014.155787559,3.59334651222222,0.609243969021681,0.0303072055555553,"Keep"
"330",-3.799,491,7.42381385238372,26534679.8682295,-3.78607537148148,0.100647979879514,11.0351838077778,1.81618870492291,1.63592208333333,0.329399049613259,34813209.7481482,291666.760992604,6.80535621592593,0.39509564163685,0.0129246285185185,"Keep"
"331",-0.59799998998642,492,9.75720024108887,5717421903.07353,-0.569731667148148,0.101147548910243,10.7207601122222,2.29044814764483,3.04652081703704,1.02636245256759,8566468177.77778,660951080.496262,3.70305763740741,0.599475091155294,0.0282683228382715,"Keep"
"332",-3.855,493,7.08381385238372,12128688.7829793,-3.83851495888889,0.10131267778886,10.8486027237037,1.98932968953807,1.87109367185185,0.437838089625026,16098450.5407407,178792.042418263,5.88165774703704,0.443477948850738,0.0164850411111113,"Keep"
"333",-3.267,497,7.06381385238372,11582807.8659066,-3.23787275777778,0.102603551521024,10.7483452174074,2.28673277462621,3.15962496925926,1.09127061324412,17617712.9740741,1598384.17490678,3.5935558762963,0.608940346580637,0.0291272422222222,"Keep"
"334",-2.826,501,6.60381385238372,4016186.31882126,-2.8414119237037,0.0990136530480767,5.94360563518519,1.35820342323234,11.8509265188889,5.05666728461816,64627327.7025926,44085502.7235283,0.629333915407407,0.362284123219997,-0.0154119237037036,"Keep"
"335",-2.15499997138977,502,7.96290016174316,91812150.8865076,-2.10778683037037,0.105626593948138,10.9394432837037,2.290257546439,4.95807540851852,2.47249487250341,186266136.37037,68736052.4665791,2.53392642633333,0.725065307130014,0.0472131410194003,"Keep"
"336",-3.806,503,7.96381385238372,92005513.2527612,-3.79459627888889,0.102448834628796,11.5614640811111,1.42964119508435,1.37491473703704,0.199717619982543,119853019.555556,919909.115970991,8.44057646703704,0.339956093035583,0.0114037211111113,"Keep"
"337",-0.846000015735626,508,9.52439975738525,3345027999.5895,-0.818248751703704,0.10258009067392,10.7518698474074,2.26842251669021,3.00075172,0.991546378917789,4976104309.25926,358540888.073558,3.76115502185185,0.593687202493535,0.0277512640319225,"Keep"
"338",-4.037,509,6.32381385238372,2107724.54187047,-4.00800809962963,0.102449612611331,10.7129577396296,2.29711487723921,3.02582336703704,1.01591951805724,3149778.16703704,233865.360192671,3.72435606,0.60229037044994,0.0289919003703707,"Keep"
"339",-4.163,513,6.32381385238372,2107724.54187047,-4.13995530703704,0.100261097128937,10.6756464951852,2.24949675818243,2.59998832481481,0.792966635399287,2988464.02259259,125953.468190286,4.25566279407407,0.551236218930642,0.0230446929629622,"Keep"
"340",-0.850000023841858,514,9.45919990539551,2878723183.74882,-0.819802137407407,0.102242572764668,10.7803573974074,2.27712643157471,3.26719105962963,1.13182402946838,4440379838.51852,423461110.797195,3.49298640074074,0.610569542919874,0.0301978864344505,"Keep"
"341",-2.175,515,7.99381385238372,98585683.6386279,-2.13267464851852,0.105316061963725,10.9449301318519,2.2529347871376,4.35152723111111,1.93083276809902,179784729.333333,48178218.1427302,2.79175977859259,0.685233131607784,0.0423253514814812,"Keep"
"342",-2.06699991226196,516,8.77140045166016,590745540.233964,-2.05039446444444,0.101265515149333,10.8256011596296,2.05686051217021,1.98773018666667,0.490677354605039,789870408.444444,10851972.6488612,5.54024576740741,0.462222145995325,0.0166054478175184,"Keep"
"343",-1.33700001239777,518,7.84679985046387,70274837.5686004,-1.35438808048148,0.0986899153807389,3.65397352888889,0.826411290501421,11.4709378433333,5.15327843539548,2643642448.40741,2115119184.01953,0.422838570596296,0.289004111233392,-0.0173880680837153,"Keep"
"344",-3.435,519,6.39381385238372,2476360.41072966,-3.40898735555556,0.0846248447035126,10.8063880718519,2.04442407212471,11.1334119733333,4.89837754091374,13205537.1925926,6908411.44781465,1.1844321427037,0.548725033324821,0.0260126444444442,"Keep"
"345",-3.841,521,6.28381385238372,1922267.62856234,-3.79266681,0.106186348752211,10.9805705988889,2.28568600243429,4.92140759037037,2.4261908583429,3862243.37555556,1382494.09495658,2.55311262462963,0.721379835431706,0.0483331899999997,"Keep"
"346",-2.826,523,6.46381385238372,2909469.79171532,-2.84255848444444,0.0994669555479178,4.52331517592593,1.03454162660323,11.6582755011111,5.12684847682499,75287452.2133333,56521970.1357949,0.503177888481481,0.321747593036973,-0.0165584844444444,"Keep"
"347",-3.862,524,7.12381385238372,13298842.7983432,-3.84700300296296,0.101365096340951,10.8920812525926,1.9684881594422,1.82725973962963,0.417231820999768,17604933.7148148,180777.764125459,6.0396144337037,0.433588028322032,0.0149969970370369,"Keep"
"348",-2.462,527,7.10381385238372,12700296.2750824,-2.47606136962963,0.0977176972126566,7.64843059407407,1.77127393373524,12.0186720696296,5.05192329916392,133766892.966667,82516079.4842093,0.784570134,0.420475763674391,-0.0140613696296299,"Keep"
"349",-3.925,529,6.01381385238372,1032318.83767122,-3.87133145925926,0.0916846504581379,11.2423917325926,2.09112211599778,9.12908564962963,4.60004749640331,3989065.48962963,2198679.47028771,1.53509259755556,0.669227217314559,0.0536685407407407,"Keep"
"350",-0.184000000357628,534,10.6121997833252,40944897035.3561,-0.167745709111159,0.101652161619171,10.7898243881481,2.0620419670441,2.03545158,0.510097596248901,54947041933.3333,827384167.496926,5.39869645444444,0.470426763734194,0.0162542912464686,"Keep"
"351",-4.023,535,6.43381385238372,2715275.19615724,-3.99730000037037,0.10038898576127,10.7058834874074,2.25357701730806,2.69766076703704,0.835119981523049,3891225.43592593,186573.12948899,4.12329420518518,0.559325998680977,0.0256999996296292,"Keep"
"352",-2.882,539,6.97381385238372,9414859.69627443,-2.84851166296296,0.0851038305628091,10.9812902666667,2.03558817402534,10.7699580351852,4.86117025780712,46828256.8703704,24641734.5938792,1.25175620277778,0.577055151136532,0.0334883370370367,"Keep"
"353",-1.972,541,7.37381385238372,23649058.3256382,-1.98777094407407,0.100476162732799,5.04783546333333,1.16686344334083,11.7503450944444,5.13653351503674,507249318.055556,371071712.562824,0.551900599888889,0.341657147227433,-0.0157709440740741,"Keep"
"354",-2.616,543,7.05381385238372,11319150.9697436,-2.62379861481481,0.0951042088499914,9.10457017333333,2.02348651706755,12.0773665555556,5.00085183959681,89620097.037037,50842684.2655992,0.911882479444444,0.448678718136107,-0.00779861481481481,"Keep"
"355",-2.735,546,7.02381385238372,10563646.3238837,-2.72805228518519,0.0887498417442958,10.2101583881481,2.08408774944666,11.8135667837037,4.9291086486698,67045296.1740741,35358704.0790113,1.04452524348148,0.49685439263907,0.00694771481481471,"Keep"
"356",-3.148,547,7.24381385238372,17531289.1339183,-3.12100483814815,0.100690362776673,10.728886107037,2.25088715794333,2.91004007296296,0.937324473496593,25785334.7037037,1646010.93428435,3.85484929296296,0.577610917236954,0.0269951618518518,"Keep"
"357",-2.273,548,7.42381385238372,26534679.8682295,-2.27630544555556,0.0918662239510263,9.43267480592593,2.03399872810217,11.9940802603704,4.96595870448684,195434080.133333,106850965.4706,0.950610210740741,0.461636205105882,-0.00330544555555523,"Keep"
"358",-3.764,551,7.25381385238372,17939645.3163863,-3.74958545777778,0.100795345423509,10.919588132963,1.91073904388981,1.79878112333333,0.396086109039576,23711248.4703704,232124.053936782,6.14412189925926,0.424137932593093,0.0144145422222222,"Keep"
"359",-3.778,552,7.92381385238372,83910025.3670218,-3.76597520222222,0.0995214376832215,11.4634278133333,1.4936511524166,1.39607369777778,0.213976003250899,109348974.555556,848318.996574764,8.24552771,0.338817508835416,0.0120247977777779,"Keep"
"360",0.527999997138977,555,10.7656002044678,58290825330.2967,0.563500538555556,0.102628684120618,10.8440673144444,2.2846416766705,3.71374122814815,1.44018368828967,96041807570.3704,15840476075.3798,3.1512289142963,0.650170944670972,0.0355005414165785,"Keep"
"361",-3.785,556,6.05381385238372,1131915.09697436,-3.75546444222222,0.0845133577022723,10.8996797596296,2.03546368857491,11.1146726885185,4.89961036345801,5941391.90222222,3083400.67358,1.19890100696296,0.557198708924887,0.0295355577777774,"Keep"
"362",-3.505,558,6.17381385238372,1492154.70406019,-3.51211710296296,0.0952211012670414,9.24447170740741,2.04872825884085,12.1056439092593,4.96962728623875,11563301.5088889,6450502.71215204,0.921995231518518,0.452905697286498,-0.00711710296296264,"Keep"
